title,area,property_type,price_annual,bedrooms,bathrooms,toilets,has_pool,has_gym,has_parking,has_bq,has_elevator,is_newly_built,is_furnished,is_serviced,has_security,has_generator,has_ac,has_wifi,has_water
Furnished Studio Apartment,Ologolo Lekki,Apartment,5000000.0,1.0,1.0,3.0,1,1,0,0,0,0,1,1,0,0,0,1,0
Standard 3 Bedroom Flat,Osapa London Lekki Osapa London Lekki,Apartment,7000000.0,3.0,3.0,4.0,0,0,0,0,0,0,0,1,1,0,0,0,0
Master Studio,Ikota Villa Lekki Ikota Lekki,Apartment,2300000.0,1.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Furnished Studio Apartment,Ologolo Lekki,Apartment,10200000.0,1.0,1.0,3.0,1,1,0,0,0,0,1,0,0,0,0,1,0
Standard 3 Bedroom Flat,Oral Estate Ikota Oral Estate Lekki,Apartment,6000000.0,3.0,3.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0
Converted Mini Flat,Kusenla Road Ikate Lekki,Apartment,4500000.0,1.0,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0
Master Bedroom Shared Apartment,Agungi/Idado Agungi Lekki,Apartment,2600000.0,2.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0
Standard 2/3 Bedroom Flat,Atlantic View Estate Igbo Efon Lekki,Apartment,7000000.0,3.0,3.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0
Room In A Shared Apartment,Osapa London Lekki,Apartment,1500000.0,2.0,2.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0
3 Bedroom Apartment,Spg Ologolo Lekki,Apartment,7000000.0,3.0,3.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0
4 Bedroom Terrace Duplex With Bq,Agungi Lekki Agungi Lekki,Duplex,7000000.0,4.0,4.0,5.0,0,0,0,1,0,0,0,1,1,0,0,0,0
Standard 4 Bedroom Terrace Duplex,Oral Estate Eleganza Bus Stop Lekki,Duplex,10000000.0,4.0,4.0,5.0,1,0,0,1,0,0,0,0,0,0,0,0,0
Mini Flat,Osapa London Lekki,Apartment,3500000.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mini Flat,Osapa/Agungi Lekki Osapa London Lekki,Apartment,3300000.0,1.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0
A Room In A Shared Apartment,Royal Pine 3 Orchid Lekki,Apartment,1700000.0,2.0,2.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0
Room In A Shared Apartment,Chevy View Estate Chevron Lekki,Apartment,1800000.0,2.0,2.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0
A 2 Bedroom Flat,By Platinum Ikate Lekki,Apartment,10000000.0,2.0,2.0,3.0,1,1,1,0,0,0,1,1,1,0,0,0,1
A Room Self Contain,Ologolo Lekki,Apartment,1200000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Room Self Contain,By Shoprite Road Osapa London Lekki,Apartment,800000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0
4 Bedroom Duplex,By Agungi Idado Lekki,Duplex,20000000.0,4.0,4.0,5.0,0,0,0,0,0,1,0,0,1,0,0,0,0
A 3 Bedroom Flat,Newroad Opposite Chevron Alpha Beach Road Lekki,Apartment,7500000.0,3.0,3.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0
3 Bedroom Flat,By Blenco Ikate Lekki,Apartment,7000000.0,3.0,3.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0
4 Bedroom Duplex,Before Chevron Agungi Lekki,Duplex,20000000.0,4.0,4.0,5.0,1,1,0,0,0,0,1,1,0,0,1,1,0
Room Self Contain,Chevron Lekki,Apartment,2900000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2 Bedroom Flat,Igbo Efon Lekki,Apartment,6500000.0,2.0,2.0,3.0,0,0,0,0,0,1,0,1,1,1,0,0,0
3 Bedroom Flat,By Blenco Ikate Lekki,Apartment,9000000.0,3.0,3.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0
A Room Self Contain,Osapa Ext. Agungi Lekki,Apartment,1700000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0
Room Self Contained,Shoprite Road Osapa London Lekki,Apartment,2500000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mini Flat,Opposite Chevron By Newroad Lekki,Apartment,2300000.0,1.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0
3 Bedroom Flat,Off Agboyi Road Ketu,Apartment,2500000.0,3.0,4.0,4.0,0,0,1,0,0,0,0,0,1,0,0,1,0
Newly Built 3 Bedroom Flat,Lagoon Estate Ogudu Orike Ogudu,Apartment,5000000.0,3.0,4.0,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0
A Newly Built Luxury One Room Self Contain,Apata Shomolu Shomolu,Apartment,1400000.0,1.0,1.0,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0
A Fantastic Modern 2 Bedrooms Flat Ensuite,At Oyeledun Estate Off Agric Road Fagba Agege,Apartment,2500000.0,2.0,2.0,3.0,0,0,1,0,0,0,0,1,1,0,0,1,0
1 Bedroom Apartment,At Admiralty Way By Chicken Republic Lekki Phase 1 Lekki,Apartment,8000000.0,1.0,1.0,2.0,0,0,1,0,0,0,0,1,1,0,0,1,0
Newly Built 4 Bedroom Terrace Duplex With Bq,Shonibare Estate Maryland Ikeja,Duplex,30000000.0,4.0,5.0,5.0,0,0,1,1,0,1,0,0,1,0,0,1,0
Mini Flat,Lekki Phase 1 Lekki,Apartment,5500000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0
Newly Built 2 Bedroom Flat,Arowojobe Estate Anthony Village Maryland,Apartment,8000000.0,2.0,3.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0
3 Bedroom Apartment,Bayview Apartments Estate Banana Island Ikoyi,Apartment,35000000.0,3.0,3.0,3.0,1,1,1,1,0,0,0,1,1,0,0,1,0
5 Bedroom Detached Duplex,At Michelle Okocha Street Parkview Estate Ikoyi,Duplex,70000000.0,5.0,5.0,6.0,0,0,1,1,0,0,0,1,1,0,0,1,0
Newly Built 5 Bedroom Detached Duplex With Bq,At Fatai Arobieke Street Off Admiralty Road Lekki Phase 1 Lekki,Duplex,35000000.0,5.0,5.0,6.0,0,0,1,1,0,1,0,0,1,0,0,1,0
A Lagoon View Serviced 2 Bedrooms Flat Upstairs,Idowu Martins Street Kofo Abayomi Victoria Island,Apartment,15000000.0,2.0,2.0,3.0,0,0,1,0,0,0,0,1,1,1,0,1,0
A Fantastic Massive Mini Flat,At Chief Bamidele Eletu Osapa London Lekki,Apartment,6500000.0,1.0,1.0,2.0,0,0,1,0,0,0,1,1,1,0,0,1,1
Mini Flat,Royal Pine Estate Orchid Lekki,Apartment,4500000.0,1.0,1.0,2.0,0,0,1,0,0,0,0,1,1,0,0,1,0
Serviced 3 Bedroom Flat,Goospen Apartments Estate Oniru Victoria Island,Apartment,18000000.0,3.0,2.0,3.0,1,1,1,0,0,0,1,1,1,0,0,1,0
Serviced 2 Bedroom Apartment,Off Glover Road Old Ikoyi Ikoyi,Apartment,35000000.0,2.0,2.0,3.0,0,0,1,0,0,0,1,1,1,0,0,1,0
2 Bedroom Flat,At Omorinre Johnson Street Lekki Phase 1 Lekki,Apartment,10000000.0,2.0,2.0,3.0,0,0,1,0,0,0,0,1,1,0,0,1,0
3 Bedroom Flat,Agungi Lekki,Apartment,7000000.0,3.0,3.0,4.0,0,0,1,0,0,1,0,1,1,0,0,1,0
Newly Built 2 Bedroom Apartment,Akanbi Arimi Street Aguda Surulere,Apartment,4000000.0,2.0,3.0,3.0,0,0,1,0,0,1,0,0,1,0,0,1,0
Newly Built 2 Bedroom Penthouse,Off Bourdillon Road Ikoyi,Multi storey,35000000.0,2.0,2.0,3.0,1,1,1,1,1,1,0,1,1,0,0,1,0
3 Bedroom Terrace Duplex With Bq,Harris Drive Vgc Extension Lekki,Duplex,7500000.0,3.0,3.0,4.0,0,0,1,1,0,0,0,1,1,0,0,1,0
Newly Built Mini Flat,Pen Cinema Agege,Apartment,1500000.0,1.0,1.0,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0
A Massive And Beautiful 3 Bedroom Flat With Bq,Ikeja Gra Ikeja,Apartment,20000000.0,3.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0
Mini Flat,Ologolo Lekki,Apartment,4500000.0,1.0,1.0,1.0,0,0,1,0,0,0,0,1,1,0,0,1,0
1 Bedroom Flat,At Kujore Street Ogudu Road Ojota,Apartment,3000000.0,1.0,1.0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0
2 Bedrooms Flat,Oniru Victoria Island,Apartment,12000000.0,2.0,2.0,3.0,0,0,1,0,0,0,0,1,1,0,0,0,0
Renovated 2 Bedroom Flat,Off Haruna College Road Ifako Ogba Ogba,Apartment,3000000.0,2.0,2.0,3.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4 Bedroom Flat With Bq,Bourdillon Ikoyi,Apartment,35000000.0,4.0,5.0,5.0,1,1,1,1,1,0,0,1,1,0,1,1,0
Newly Built 3 Bedroom Penthouse,Off Bourdillon Road Ikoyi,Multi storey,35000000.0,3.0,3.0,4.0,1,0,1,1,1,1,0,1,1,0,0,1,0
2 Bedrooms Bungalow,Adeyeri Estate College Road Ifako Ogba Ogba,Apartment,4500000.0,2.0,2.0,3.0,0,0,1,0,0,1,0,0,1,0,0,1,0
Newly Renovated 4 Bedroom Semi Detached Duplex With Bq,Adeniyi Jones Ikeja,Duplex,20000000.0,4.0,4.0,5.0,0,0,1,1,0,0,1,0,1,0,0,1,0
A Massive Renovated And Fantastic Mini Flat,Off Admiralty Way Lekki Phase 1 Lekki,Apartment,7500000.0,1.0,1.0,2.0,0,0,1,0,0,0,0,1,1,0,0,1,0
Newly Built 4 Bedroom Terrace Duplex,In A Secured Estate At Keffi Street Off Awolowo Road Old Ikoyi Ikoyi,Duplex,40000000.0,4.0,4.0,5.0,1,1,1,1,0,1,0,1,1,0,0,1,0
1 Bedroom Flat,Off Glover Road Bourdillon Ikoyi,Apartment,15000000.0,1.0,1.0,2.0,1,1,1,0,1,0,1,0,1,0,0,1,0
2 Units Of Mini Flat,Osborne Maryland,Apartment,2500000.0,1.0,2.0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,1
6 Bedroom Semi Detached Duplex With Bq,Ikate Lekki,Duplex,15000000.0,6.0,6.0,7.0,0,0,1,1,0,0,0,0,1,0,0,1,0
Newly Built 5 Bedroom Fully Detached Duplex With Bq,Magodo Gra Phase 1 Ojodu,Duplex,20000000.0,5.0,5.0,6.0,0,0,1,1,0,1,0,0,1,0,0,1,0
3 Bedroom Terrace Duplex With Bq,Osborne Foreshore Estate Ikoyi,Duplex,40000000.0,3.0,3.0,4.0,0,0,1,1,0,0,0,1,1,0,0,1,0
Serviced 4 Bedroom Terrace Duplex With Bq,Oniru Estate Victoria Island,Duplex,25000000.0,4.0,4.0,5.0,0,0,1,1,0,0,0,1,1,1,0,0,0
Newly Built Room Self Contained,Adepitan Street Off Ramat Crescent Ogudu,Apartment,1500000.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1
Newly Built 6 Units Of 4 Bedroom Terrace Duplex,Off Cmd Road Magodo Gra Phase 2 Kosofe/Ikosi,Duplex,18000000.0,4.0,5.0,5.0,0,0,1,1,0,1,0,0,1,0,0,1,0
4 Bedroom Semi Detached Duplex With Bq,Parkview Estate Ikoyi,Duplex,35000000.0,4.0,4.0,5.0,0,0,1,1,0,0,0,0,1,0,0,1,0
Relatively New 3 Bedroom Apartment,Millenuim/Ups Gbagada,Apartment,9000000.0,3.0,3.0,4.0,0,0,1,0,0,0,0,0,1,0,0,1,0
4 Bedroom Terrace Duplex,Banana Island Ikoyi,Duplex,60000000.0,4.0,4.0,5.0,1,1,1,0,0,0,0,1,1,0,0,1,0
"6 Unit Of 3 Bedroom Flats, 2 Mini Flat Penthouse & Bq",Mende Maryland,Multi storey,7500000.0,3.0,3.0,4.0,0,0,1,1,0,0,0,0,1,0,0,1,0
New 3 Bedroom Flat Upstairs,Off Keffi Street Ikoyi S.W Ikoyi,Apartment,15000000.0,3.0,3.0,4.0,0,0,1,0,1,1,0,1,1,1,0,1,0
A Brand New And Massive 3 Bedrooms Flat With Bq,At Monastery Road Sangotedo Ajah,Apartment,5000000.0,3.0,3.0,4.0,0,0,1,1,0,1,0,0,1,1,0,1,0
4 Bedroom Semi Detached Duplex,Orchid Road Lekki,Duplex,9000000.0,4.0,4.0,5.0,0,0,1,1,0,0,0,1,1,0,0,1,0
Newly Built 3 Bedroom Apartment,Orchid Lekki,Apartment,6000000.0,3.0,3.0,4.0,0,0,1,0,0,1,0,0,1,0,0,1,0
3 Bedroom Flat Ensuite,Budland Street Opposite Omole Phase 1 Estate Ojodu,Apartment,4000000.0,3.0,3.0,3.0,0,0,1,0,0,0,0,0,1,0,0,1,0
A Fully Furnished And Luxury Mini Flat,Off Admiralty Way Lekki Phase 1 Lekki,Apartment,7500000.0,1.0,2.0,2.0,0,0,1,0,0,0,1,1,1,0,0,1,0
Furnished Studio Room Apartment,Off Sinari Darinjo Ademola Adetokunbo Victoria Island,Apartment,21600000.0,1.0,1.0,1.0,0,0,1,0,0,0,1,1,1,0,1,1,0
4 Bedroom Terraced Duplex,Ikeja Gra Ikeja,Duplex,35000000.0,4.0,4.0,5.0,1,0,1,1,0,0,1,1,1,0,0,1,0
A Fantastic Luxury 2 Bedroom Terraced Duplex With Bq,Banana Island Ikoyi,Duplex,35000000.0,2.0,2.0,3.0,1,1,1,0,0,0,0,1,1,0,0,1,0
Newly Built Mini Flat,Gbagada,Apartment,2700000.0,1.0,2.0,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0
Exquisitely Furnished & Serviced Luxury 2 Bedrooms Flat,At Good Estate Oba Akinjobi Street Ikeja Gra Ikeja,Apartment,17500000.0,2.0,2.0,3.0,0,0,1,0,0,0,1,1,1,0,0,1,0
2 Bedroom Apartment,Ikeja Gra Ikeja,Apartment,20000000.0,2.0,2.0,3.0,1,0,1,0,0,0,1,1,1,0,0,1,0
A Newly Built 1 Bedroom Flat,At Kareem Street Off Ojuelegba Road Ojuelegba Surulere,Apartment,2800000.0,1.0,1.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0
4 Bedroom Semi Detached Duplex With Bq,Spg Road Ologolo Lekki,Duplex,9000000.0,4.0,4.0,5.0,0,0,1,1,0,0,0,0,1,0,0,1,0
5 Bedroom Fully Detached Duplex With Bq,Close 22B Vgc Lekki,Duplex,15000000.0,5.0,5.0,6.0,0,0,1,1,0,0,0,0,1,0,0,1,0
A Fantastic Renovated Massive 3 Bedroom Flat,Magodo Gra Phase 2 Kosofe/Ikosi,Apartment,7000000.0,3.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Fantastic 3 Bedroom Flat,Off Haruna Street College Road Ifako Ogba Ogba,Apartment,5000000.0,3.0,4.0,4.0,0,0,1,0,0,1,0,0,1,0,0,0,1
1 Bedroom Flat,At Good Estate Oba Akinjobi Street Ikeja Gra Ikeja,Apartment,11000000.0,1.0,2.0,2.0,0,0,1,0,0,0,1,1,1,0,0,1,0
4 Bedroom Detached Duplex With 2 Bq,Peace Court Estate Ikeja Gra Ikeja,Duplex,35000000.0,4.0,5.0,5.0,0,0,0,1,0,0,0,0,1,0,0,1,0
Serviced 2 Bedroom Apartment,By Friends Colony Osapa London Lekki,Apartment,7000000.0,2.0,3.0,3.0,1,1,1,0,0,1,0,1,1,1,0,1,0
Newly Renovated Mini Flat,Omole Phase 1 Ojodu,Apartment,3000000.0,1.0,1.0,2.0,0,0,1,0,0,0,0,0,1,0,0,1,0
3 Bedroom Apartment,Sangotedo Ajah,Apartment,3700000.0,3.0,3.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0
Furnished 2 Bedroom Flat,Meadow Hall Ikate Lekki,Apartment,12000000.0,2.0,2.0,3.0,1,1,1,0,1,0,1,1,1,0,0,1,0
3 Bedroom Apartment With Bq,Lekki Phase 1 Lekki,Apartment,12000000.0,3.0,3.0,4.0,0,0,1,1,0,0,0,1,1,0,0,1,0
A Newly Built Executive Mini Flat,At Off Saint Finbers Road Akoka Yaba,Apartment,2700000.0,1.0,2.0,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0
Newly Premium Built 2 Bed Flat With Pop,Agric Road Of Oko Aba Road Abule Egba Abule Egba,Apartment,3500000.0,2.0,2.0,3.0,0,0,1,0,0,1,0,0,1,0,0,0,0
2 Bedroom Apartment,Abule Egba,Apartment,2000000.0,2.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newly Built 2 Bedroom Flat,Ikeja,Apartment,5500000.0,2.0,2.0,3.0,0,0,0,0,0,1,0,1,0,0,1,0,0
Newly Built 1 Bedroom Mini Flat With Pop,Akilo Oba Akran Ikeja,Apartment,2500000.0,1.0,1.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0
Newly Built 2 Bedroom Flat With Pop,Beckley Estate Abule Egba Abule Egba,Apartment,2500000.0,2.0,2.0,3.0,0,0,1,0,0,1,0,0,1,0,0,0,0
Newly Built Spacious 4 Bedroom Terrace With Bq,Court 5 Chevron Lekki,Duplex,8000000.0,4.0,4.0,6.0,1,0,1,1,0,1,0,0,1,0,0,1,0
5 Unit Of 4 Bedroom Terrace,Banana Island Ikoyi,Duplex,70000000.0,4.0,4.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0
8 Units Of 2 Bed Room Apartment,Ajah,Apartment,3300000.0,2.0,2.0,3.0,1,0,0,0,0,1,1,0,0,0,0,0,0
2 Bedroom Flat,Ifako Ogba Ogba,Apartment,3500000.0,2.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newly Built Spacious 2 Bedroom Flat What Pop,Beckley Estate Abule Egba Abule Egba,Apartment,3000000.0,2.0,2.0,3.0,0,0,1,0,0,1,0,0,1,0,0,0,0
3 Bedroom Flat,Awolowo Way Ikeja,Apartment,8000000.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 Bedroom Semi Detached Duplex + Bq,Shangisha Ojodu,Duplex,15000000.0,5.0,5.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
Newly Built Spacious 1 Bedroom Mini Flat With Pop,Oba Akran Ikeja,Apartment,2500000.0,1.0,1.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0
Newly Built Spacious 3 Bedroom Flat With Pop,Very Close To Agbotikuyo Agbotikuyo Agege,Apartment,2500000.0,3.0,3.0,3.0,0,0,1,0,0,1,0,0,1,0,0,0,0
Serviced 3 Bedroom Apartment,Banana Island Ikoyi,Apartment,60000000.0,3.0,3.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0
Newly Built 5 Bedroom Semi Detached Duplex With Bq,Adeniyi Jones Ikeja,Duplex,20000000.0,5.0,5.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0
3 Bedroom Flat,Ikotun/Igando,Apartment,3000000.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
16 Units Of 3 Bedroom Flat,Oniru Victoria Island,Apartment,12000000.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0
4 Bedroom Semi Detached Duplex,Femi Ayantuga Str Off Adelabu Road Surulere,Duplex,12000000.0,4.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newly Built 2 Bedroom Flat With Pop,Akilo Oba Akran Ikeja,Apartment,3500000.0,2.0,2.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0
4 Bedroom Semi Detached Duplex,Maryland,Duplex,20000000.0,4.0,4.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0
4 Bedroom Semi Detached Duplex,Lekki,Duplex,8000000.0,4.0,4.0,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0
Room Self Contain,Ojodu,Apartment,1000000.0,1.0,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0
3 Bedroom Bungalow With Bq,Ojodu,Apartment,5500000.0,3.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0
3 Bedroom Flat Partially Furnished,Ikeja Gra Ikeja,Apartment,25000000.0,3.0,3.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0
Newly Built Spacious 3 Bedroom Flat With Pop Upstairs,Very Close To Oregun Bustop Oregun Ikeja,Apartment,4000000.0,3.0,3.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0
Newly Built 2 Bedroom Flat With Pop,Off Awolowo Way Awolowo Way Ikeja,Apartment,3000000.0,2.0,2.0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0
4 Bedroom Apartment,Allen Avenue Ikeja,Apartment,100000000.0,4.0,4.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0
Newly Built 2 Bedroom Flat With Pop,P And T Estate Very Close To Gowon Estate Egbeda Alimosho,Apartment,3000000.0,2.0,2.0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0
3 Bedroom Flat,Osborne Foreshore Estate Ikoyi,Apartment,25000000.0,3.0,3.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0
Newly Built Spacious 1 Bedroom Mini Flat,Beckley Estate Abule Egba Abule Egba,Apartment,1500000.0,1.0,1.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0
3 Bedroom Apartment,Ikoyi,Apartment,50000000.0,3.0,3.0,3.0,1,1,0,1,0,0,0,1,0,0,0,0,0
Standard Mini Flat (newly Built),Estate Drive Aguda(Ogba) Ogba,Apartment,1500000.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,1,0
Furnished 1 Bedroom Apartment,Old Ikoyi Old Ikoyi Ikoyi,Apartment,20000000.0,1.0,1.0,2.0,1,1,0,0,0,0,1,0,1,0,0,0,0
3 Bedroom Apartment,Off Ajose Adeogun Ademola Adetokunbo Victoria Island,Apartment,30000000.0,3.0,3.0,4.0,1,1,1,0,1,0,0,1,0,0,0,0,0
Luxury 2 Bedroom Apartment,Adeola Odeku Victoria Island,Apartment,15000000.0,2.0,2.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0
2 Bedroom Apartment,Freedom Way Lekki Phase 1 Lekki,Apartment,13000000.0,2.0,2.0,3.0,0,0,0,0,1,1,0,0,1,0,0,0,0
Furnished Bedroom Apartment,Off Ajose Ajose Adeogun Street Victoria Island,Apartment,30000000.0,2.0,2.0,3.0,1,0,0,0,0,0,1,0,1,0,0,0,0
Luxury 3 Bedroom Apartment,Old Ikoyi Ikoyi,Apartment,50000000.0,3.0,3.0,4.0,1,1,0,1,1,0,0,0,1,0,0,0,0
Furnished 4 Bedroom Terrace,Ojora Old Ikoyi Ikoyi,Duplex,50000000.0,4.0,4.0,5.0,1,0,0,0,0,0,1,0,1,0,0,0,0
4 Bedroom Duplex,Idado Estate Idado Lekki,Duplex,20000000.0,4.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 Bedroom Mansion,Oba Musa Chevron Lekki,Apartment,25000000.0,5.0,5.0,6.0,1,0,0,1,0,0,0,0,0,0,1,0,0
Luxury 3 Bedroom High Riseapartment,Off Odeku Adeola Odeku Victoria Island,Apartment,51000000.0,3.0,3.0,4.0,1,1,1,1,0,0,0,1,1,0,1,0,0
Luxury 3 Bedroom Apartment,Off Admiralty Way Lekki Phase 1 Lekki,Apartment,18000000.0,3.0,3.0,4.0,1,1,1,1,0,0,0,0,1,0,0,0,0
Executive Studio Apartment,Chevron Drive Chevron Lekki,Apartment,5000000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0
4 Units Of 3 Bedroom Flats,Ogunnisi Road Omole Phase 1 Ojodu,Apartment,8500000.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Bedroom Terraced Duplex,Ikeja Gra Ikeja,Duplex,40000000.0,3.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Bedroom Apartment,Banana Island Ikoyi,Apartment,55000000.0,3.0,3.0,3.0,1,0,0,0,1,0,1,0,0,0,0,0,0
3 Bedroom Flat,Banana Island Ikoyi,Apartment,60000000.0,3.0,3.0,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0
3 Bedroom Apartment,Adeola Odeku Victoria Island,Apartment,25000000.0,3.0,3.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0
Fully Serviced 3 Bedroom Flats,Lekki Phase 1 Lekki,Apartment,22000000.0,3.0,3.0,3.0,0,0,0,0,1,0,0,1,0,0,1,0,0
2 Bedroom Apartment,Victoria Island,Apartment,35000000.0,2.0,2.0,3.0,1,1,0,1,0,0,0,1,0,0,0,0,0
Room Self Contain,Aguda Surulere,Apartment,700000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Room Self Contained,Awolowo Way Ikeja,Apartment,1000000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
3bedroom Flat At,Alagomeji Yaba,Apartment,4000000.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Room Self Contain,Iponri Surulere,Apartment,1000000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Room Self Contain,Ojuelegba Surulere,Apartment,600000.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 Bedroom Apartment,Osapa London Lekki,Apartment,9000000.0,2.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Newly Built 4 Bedroom Terrace Duplex,Banana Island Road Mojisola Onikoyi Estate Ikoyi,Duplex,70000000.0,4.0,4.0,5.0,1,1,0,1,0,0,0,0,0,0,0,0,0
"5 Unit Of 1,2, 4 Bedroom Apartment",Lekki Right Lekki Phase 1 Lekki,Apartment,90000000.0,4.0,4.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0
Newly Built 2 Bedroom Terrace Duplex,Ikate Ikate Lekki,Duplex,14000000.0,2.0,2.0,3.0,0,0,0,0,0,1,1,1,0,0,0,0,0
Lovely 4 Bedroom Duplex,Osapa London Osapa London Lekki,Duplex,15000009.0,4.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
5 Bedroom Duplex,Osapa London Osapa London Lekki,Duplex,20000000.0,5.0,5.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0
Lovely 3 Bedroom Apartment,Osapa London Osapa London Lekki,Apartment,9000000.0,3.0,3.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxury 2 Bedroom Furnished Apartment,Ikota Lekki,Apartment,7500000.0,2.0,3.0,3.0,0,0,0,0,0,0,1,1,0,0,0,0,0
Luxury 4 Bedroom Semi Detached Duplex,Ado Road Ajah,Duplex,7800000.0,4.0,5.0,5.0,0,0,0,0,0,0,0,1,0,1,0,0,0
Serviced 2 Bedroom Apartment Off Freedom Way Lekki,Lekki Phase 1 Lekki,Apartment,7500000.0,2.0,3.0,3.0,0,0,0,0,0,1,0,1,1,0,0,0,0
Luxury 4 Bedroom Terraced Duplex,Ado Road Ajah,Duplex,6800000.0,4.0,5.0,5.0,0,0,0,0,0,0,0,1,0,1,0,0,0
2 Bedroom Fully Detached Terraced Duplex With Bq,Sangotedo Ajah,Duplex,6000000.0,2.0,3.0,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0
